title,company,description,link,listedOn,email,phone,city,region,salary,runDate,jobType,regionName,applyType
Compliance Associate,Bank of China (New Zealand),This role is ideal for a detail-oriented professional eager to develop their expertise in risk and compliance within a dynamic banking environment.,https://www.seek.co.nz/job/82598599?type=standard&ref=search-standalone&origin=cardTitle#sol=f7b341ecd1aa2140e281b6e31adf56cf3fb13a6b,,,,Tauranga Central,Bay of Plenty,,2025-03-13,,,Quick Apply
"Part Time | Sunglass Style | Riccarton",Sunglass Style Ltd,"Join Sunglass Style Riccarton! Help customers find their perfect eyewear in a fun, fashion-forward team. Part-time role with great perks—apply today!",https://www.seek.co.nz/job/82435022?type=promoted&ref=search-standalone&origin=cardTitle#sol=5ed2a797019b8e9cd9e7dd20ff12b9a9744ec23b,17d ago,,,Christchurch Central,Canterbury,"$65,000 – $70,000 per year",2025-03-14,,,Quick Apply
CX Team Leader,Endless Metals,If you love leading a small team and delivering exceptional customer service we'd love to hear from you!,https://www.seek.co.nz/job/82544943?type=promoted&ref=search-standalone&origin=cardTitle#sol=645e9ab16bab801902071e2c401a56f432bf8556,17d ago,,,Christchurch Central,Canterbury,Base salary + monthly bonuses,2025-03-14,,,Quick Apply
"Retail Sales Assistant, Hamilton (Full-time)",ResMed,Work in a supportive team and learn how our medical devices help people achieve positive outcomes with their sleep health and awaken their best!,https://www.seek.co.nz/job/82307062?type=standard&ref=search-standalone&origin=cardTitle#sol=ceb2b436aa7cf5628c4f37d973d3ea6cd1db16d3,27d ago,,,Christchurch Central,Canterbury,$25 – $35 per hour,2025-03-14,,,Quick Apply
Workshop Assembly Technician,SeedSpider Limited,"Join SeedSpider as a Workshop Assembly Technician! Hands-on work, precision, and innovation—build the future of farming with us. Apply today!",https://www.seek.co.nz/job/82295577?type=standard&ref=search-standalone&origin=cardTitle#sol=f6e03a744826fd7424680f29598fe91b21dbc8ae,8d ago,,,Christchurch Central,Canterbury,$25 – $27 per hour,2025-03-14,,,Quick Apply
Sales Advisors - Join nood!,Nood Trading Limited,"Bring your passion for people and design to nood—create inspiring customer experiences in a fun, supportive team!",https://www.seek.co.nz/job/82071244?type=standard&ref=search-standalone&origin=cardTitle#sol=0b56cea7d0edbe5ba2fa5ce52cae8904ada724a0,7d ago,,,Christchurch Central,Canterbury,"$85,000 – $95,000 per year",2025-03-14,,,Quick Apply
Nursery Plant Propagator,Specsavers,"Green thumbs wanted! Propagate, nurture, and grow with us. Turn tiny seeds into thriving plants while rooting your career in horticulture.",https://www.seek.co.nz/job/82547706?type=standard&ref=search-standalone&origin=cardTitle#sol=d2d480f26324ee5d624f83a8f5b356a5de6b2f3a,7d ago,,,Christchurch Central,Canterbury,$24 per hour,2025-03-14,,,Quick Apply
Optical Assistant - Ormiston,Ninja Valley,Are you passionate about customer service and seeking a rewarding career in optics? This is the perfect opportunity for you!,https://www.seek.co.nz/job/82568710?type=standard&ref=search-standalone&origin=cardTitle#sol=87febc39ae1fbef6a6ddaab88ab0270dd623e42d,23d ago,,,Christchurch Central,Canterbury,Uncapped Commission + Car + Phone,2025-03-14,,,Quick Apply
Venue Manager,Merchant 1948 and Mi Piaci (Overland Footwear Group),"Lead the ultimate active-entertainment experience & oversee operations, inspire a team of 70+, and deliver unforgettable fun to 25,000 guests monthly",https://www.seek.co.nz/job/82593729?type=standard&ref=search-standalone&origin=cardTitle#sol=6a3042161be16c39d5706a6fadbc1962ee244ab2,3d ago,,,Christchurch Central,Canterbury,"$80,000 – $120,000 per year",2025-03-14,,,Quick Apply
"Key Holder | Merchant Cuba St",Service Foods,"Step up as a Keyholder at Merchant 1948 Cuba St! Create great customer experiences, drive sales, and help run the store. 9 hrs per week—apply now!",https://www.seek.co.nz/job/82154998?type=standard&ref=search-standalone&origin=cardTitle#sol=9225d29875c10b3a337dce160deccd97d24a7412,17h ago,,,Christchurch Central,Canterbury,$25 per hour + Commission,2025-03-14,,,Apply
Delivery Driver - Class 2,salt,Our Auckland team is looking for experienced & hard-working Class 2 Delivery Drivers to join immediately.,https://www.seek.co.nz/job/82646885?type=standard&ref=search-standalone&origin=cardTitle#sol=ecc8b2fa87883262665fec286c5bb7be79d798e2,1d ago,,,Christchurch Central,Canterbury,$24-$25,2025-03-14,,,Apply
Sales Consultant,Local Bestie Limited,This role is perfect for a motivated individual who thrives in a dynamic environment and is passionate about delivering exceptional customer service!,https://www.seek.co.nz/job/82747419?type=standard&ref=search-standalone&origin=cardTitle#sol=4db3e6e0d91679d9f56c6ba5a3b4bd6c4734bb43,14d ago,,,Christchurch Central,Canterbury,NZD 135000 - 145000 per annum,2025-03-14,,,Quick Apply
business Development manager,TalentMax Recruitment Limited,"Join Local Bestie to transform the F&B industry with AI-powered marketing! Help restaurants, cafés, and bars grow while earning high commissions.",https://www.seek.co.nz/job/82729965?type=standard&ref=search-standalone&origin=cardTitle#sol=2a017442997bb53a39835a79c863610f7a057634,6d ago,,,Christchurch Central,Canterbury,"$90,000 – $100,000 per year",2025-03-14,,,Quick Apply
Health Care Assistant,Mitre 10,"Join, as a Health Care Assistant, our medical practice team of GPs and Nurses in our fast-developing South Aucland and City practices.",https://www.seek.co.nz/job/82402722?type=standard&ref=search-standalone&origin=cardTitle#sol=0c0a0ad208654dce75066b5f6d2239716c61ef32,13d ago,,,Christchurch Central,Canterbury,$27.80 per hour,2025-03-14,,,Quick Apply
Mitre 10 Mega Rotorua- Customer Experience Zone,Huffer,Join our team! Help customers get expert advice. Apply now!,https://www.seek.co.nz/job/82597411?type=standard&ref=search-standalone&origin=cardTitle#sol=612a91ab97742c51493a3fad5870cc1a5fbb7529,18d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Apply
Retail Sales Person,4Mile Pty Ltd,Huffer is on the hunt for retail superstar to exceed sales in our Invercargill store.,https://www.seek.co.nz/job/82424919?type=standard&ref=search-standalone&origin=cardTitle#sol=5d7d7e5998295b2df89af4cfaeb5002891e589b5,6d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Multiple Tele fundraising Call Centre Roles,The a2 Milk Company,Flexible casual role in Wellington CBD - make a difference and build strong supporter relationships!,https://www.seek.co.nz/job/82288622?type=standard&ref=search-standalone&origin=cardTitle#sol=fdd92ff6bb4ace718685643cbdc48fd6c2d36e2b,25d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Supply Chain Project Manager,Harvey Furnishings,"Lead and manage supply chain and operations projects, driving NPD and optimisation. Collaborate cross-functionally to deliver impactful outcomes.",https://www.seek.co.nz/job/82499398?type=standard&ref=search-standalone&origin=cardTitle#sol=0f9dd3a20f7573041dadb148224bd03d073a2373,2d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Apply
Retail Sales Assistant,ALH Limited,Looking for an opportunity to further develop in the retail industry? Read on!,https://www.seek.co.nz/job/82114345?type=standard&ref=search-standalone&origin=cardTitle#sol=57c55b3446b26503024f0518a30233ec21db0f30,2d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Skilled Construction Labourers,Frog Recruitment - Auckland,We are looking for a number of skilled construction labourers to join an ongoing project in South Auckland!,https://www.seek.co.nz/job/82679862?type=standard&ref=search-standalone&origin=cardTitle#sol=cd3a9a6ec668fcfb03f059edf7f31f663072e54b,2h ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Key Account Manager,Properli,"Lead and grow a key retail partnership with Harvey Norman. Drive sales, strategy, and promotions with a global leader in home appliances.",https://www.seek.co.nz/job/82700678?type=standard&ref=search-standalone&origin=cardTitle#sol=af126c235883bcb89621ceccdbf204d3f2a9c397,15d ago,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Insurance Adviser,Rydges Wellington,Be part of an integrated advisory team as the specialist Insurance Adviser working across a portfolio of clients.,https://www.seek.co.nz/job/82759426?type=standard&ref=search-standalone&origin=cardTitle#sol=54479d0477f02e62678a59f7997c25cc5462f628,,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
Guest Service Agent,,"Rydges Wellington in the city is looking for Guest Service Agent with Rizz, come join friendly team!",https://www.seek.co.nz/job/82373838?type=standard&ref=search-standalone&origin=cardTitle#sol=093ac91924a627d1960ce9b721acf56867a3edb7,,,,Christchurch Central,Canterbury,,2025-03-14,,,Quick Apply
PROJECT MANAGER,Brosnan,We are currently seeking an experienced Commercial Project Manager to join our ever-growing team!,https://www.seek.co.nz/job/82737366?type=promoted&ref=search-standalone&origin=cardTitle#sol=95e8846ee709b091bcf6333b90bf52bb217854cd,15d ago,,,Albany,Auckland,"$70,000 – $105,000 per year",2025-03-14,,,Quick Apply
Recruitment consultant,Hirestaff Limited,"Take your sales career to the next level & join NZ's fastest growing recruitment agency. Earn great money, develop your skills & join the best team.",https://www.seek.co.nz/job/82641537?type=promoted&ref=search-standalone&origin=cardTitle#sol=124389068876f4745b02f351a2e92290d9fcecf0,24d ago,,,Albany,Auckland,$23.50 – $26 per hour,2025-03-14,,,Quick Apply
Cafe Assistant,Ballantynes Department Store,Ballantynes is seeking a dynamic individual with extensive Front of House Hospitality experience and strong Barista skills to join our hospitality tea,https://www.seek.co.nz/job/82372281?type=standard&ref=search-standalone&origin=cardTitle#sol=aca78a4dd7a947eb6b9a9729f6cc76f08e88915c,18d ago,,,Albany,Auckland,"Up to $60,000",2025-03-14,,,Apply
Experienced Retail Sales Assistant,Briscoe Group,Join our energetic team in Rebel Sport Tauranga as an Experienced Retail Sales Assistant.,https://www.seek.co.nz/job/82116230?type=standard&ref=search-standalone&origin=cardTitle#sol=75a8bdb9590bd37e1c144570678fcde109a3291a,8d ago,,,Albany,Auckland,$23.38 – $29.10 per hour,2025-03-14,,,Apply
Customer service/ Collections superstar,DTR,Attention all customer service/ collection superstars!,https://www.seek.co.nz/job/82288158?type=standard&ref=search-standalone&origin=cardTitle#sol=92366b76feee2d96b69740580fa0294257b1a09f,3d ago,,,Albany,Auckland,TAWA OUTLET CITY,2025-03-14,,,Quick Apply
Online Tutor (Primary),Cluey Learning,Cluey Learning is looking for tutors to assist students in Years 3 - 8 in English and Maths across New Zealand. Work from home!,https://www.seek.co.nz/job/82531643?type=standard&ref=search-standalone&origin=cardTitle#sol=41f13be117616006625c9df4dee423b56ba88803,6d ago,,,Albany,Auckland,"$60,000 + generous commission",2025-03-14,,,Quick Apply
Embroidery and Print,ThreadWorks Embroidery and Print Limited,Operate modern embroidery and printing machines. Join a family friendly team dedicated to excellence and innovation.,https://www.seek.co.nz/job/82650709?type=standard&ref=search-standalone&origin=cardTitle#sol=7f7e60a8fdcf4e78256589c9c39278bf9d33a0da,24d ago,,,Albany,Auckland,"Progression Pathway, development + Benefits",2025-03-14,,,Quick Apply
Guest Service Agent - F&B / Reception,Distinction Hotels,Distinction Whangarei is looking for a hospitality professional to join our food and beverage and reception teams.,https://www.seek.co.nz/job/82600672?type=standard&ref=search-standalone&origin=cardTitle#sol=707146cb1a0afa984fda587bd8bb1884a04409d0,1d ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
Customer Service / Parts Representative,Youngman Richardson,Opportunity with a reputable company & dedicated team. Utilise your great customer service and parts ordering experience.,https://www.seek.co.nz/job/82114478?type=standard&ref=search-standalone&origin=cardTitle#sol=f10d0425e135b6547f5f8c043baf5cba44666277,15d ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
Trents Storeperson,Foodstuffs South Island Limited,"Trents is growing, and we're looking for new Storepersons to join our friendly warehouse team",https://www.seek.co.nz/job/82709243?type=standard&ref=search-standalone&origin=cardTitle#sol=a64194bd514f664d2d6badb8dafa97b87dac53f6,6d ago,,,Albany,Auckland,,2025-03-14,,,Apply
Customer Service Superstars – Grad Opportunities!,Tribe (New Zealand) Limited,"We’re searching for sparky and bright customer service superstars! If you’re motivated, people-focused, and looking for your next step – apply today!",https://www.seek.co.nz/job/82369707?type=standard&ref=search-standalone&origin=cardTitle#sol=7bd7d3c4a7d78b23a163b52cee68dc4c87095bdf,6d ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
Customer Service Representatives - Westfield Newmarket,Scentre Group,Join us at Westfield Newmarket and be part of our vibrant Customer Service Team.,https://www.seek.co.nz/job/82599106?type=standard&ref=search-standalone&origin=cardTitle#sol=608fb87a7ab6951d87c0056a388590c77d5f3792,14d ago,,,Albany,Auckland,,2025-03-14,,,Apply
"Support Worker – Kaiawhina, Manurewa",Te Roopu Taurima,Te Roopu Taurima is looking for full-time support workers in Manurewa.,https://www.seek.co.nz/job/82603766?type=standard&ref=search-standalone&origin=cardTitle#sol=e92c8bee7bbcf9eabb03abf2d576392f4feaef39,8d ago,,,Albany,Auckland,,2025-03-14,,,Apply
Sales Consultant - TOMMY HILFIGER,PVH Brands Australia,Support the TOMMY HILFIGER team to deliver an exceptional in-store experience for all customers at Tawa Outlet City.,https://www.seek.co.nz/job/82411958?type=standard&ref=search-standalone&origin=cardTitle#sol=03829dbc5dd93da6e794f6280c1c0a5151947d1a,6d ago,,,Albany,Auckland,,2025-03-14,,,Apply
Banking Specialist,Kiwibank,"Kiwibank is looking for a lender to grow our presence in the market, helping Kiwi on their home ownership journey while improving their lives",https://www.seek.co.nz/job/82537854?type=standard&ref=search-standalone&origin=cardTitle#sol=27ad76ed15092a935643d1524f49d2774887e352,1d ago,,,Albany,Auckland,,2025-03-14,,,Apply
Retail Agent,One New Zealand,An awesome time to join One NZ as we unlock the magic of technology to a better-connected Aotearoa!,https://www.seek.co.nz/job/82598455?type=standard&ref=search-standalone&origin=cardTitle#sol=d58b12d47a965abca5e9a760513b0409e5f1a636,17h ago,,,Albany,Auckland,,2025-03-14,,,Apply
Processing Operator - Pahiatua,Fonterra Co-operative Group Ltd,Start your career in the diary industry at a high performing site with a great culture,https://www.seek.co.nz/job/82729373?type=standard&ref=search-standalone&origin=cardTitle#sol=7b2cd3a871828758ce0e8b893b60b7e9d5284593,30d+ ago,,,Albany,Auckland,,2025-03-14,,,Apply
HR/Office Adiministrator,Advanced Facility Care,Enhance your HR & administrative skills at a leading facilities management company with a great work-life balance.,https://www.seek.co.nz/job/82746352?type=standard&ref=search-standalone&origin=cardTitle#sol=6d3d653684b443c3967aab2f830dfe16d1b9a70a,8d ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
Travel Designers (Entry Level & Experienced),First Light Travel,"Excited about the growth of tourism? Passionate about discussing dream trips? Love to set goals, smash them and reap the rewards? Then read on!",https://www.seek.co.nz/job/82004095?type=standard&ref=search-standalone&origin=cardTitle#sol=d4d3344a3d67244ed63509144b38fed134d67141,16m ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
School Transport Driver Opportunities!,Cross Country Rentals,Join our team as a SESTA (Specialised School Transport Assistance) driver. Make a difference in your community!,https://www.seek.co.nz/job/82562101?type=standard&ref=search-standalone&origin=cardTitle#sol=cb764774e11265028eaca6ec23216bd276fd398d,1d ago,,,Albany,Auckland,,2025-03-14,,,Quick Apply
